"ResponseId"	"UserLanguage"	"Age"	"Sex"	"subjectLighting"	"rating"
"312"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"B6"	5
"313"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"D1"	5
"314"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"D2"	5
"315"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"D3"	4
"316"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"D4"	6
"317"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"D5"	5
"318"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"D6"	6
"319"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"G1"	8
"320"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"G2"	8
"321"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"G3"	8
"322"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"G4"	9
"323"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"G5"	9
"324"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"G6"	8
"325"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"H1"	5
"326"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"H2"	6
"327"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"H3"	6
"328"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"H4"	6
"329"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"H5"	6
"330"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"H6"	5
"331"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"I1"	8
"332"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"I2"	7
"333"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"I3"	9
"334"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"I4"	8
"335"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"I5"	9
"336"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"I6"	8
"337"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"J1"	8
"338"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"J2"	7
"339"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"J3"	9
"340"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"J4"	9
"341"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"J5"	7
"342"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"J6"	9
"343"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"K1"	9
"344"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"K2"	8
"345"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"K3"	9
"346"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"K4"	7
"347"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"K5"	6
"348"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"K6"	7
"349"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"N1"	7
"350"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"N2"	7
"351"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"N3"	8
"352"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"N4"	6
"353"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"N5"	8
"354"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"N6"	6
"355"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"O1"	4
"356"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"O2"	3
"357"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"O3"	4
"358"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"O4"	3
"359"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"O5"	3
"360"	"R_1LcJ6mHuqeT3n9h"	"EN"	"35"	"Female"	"O6"	3
"361"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"A1"	4
"362"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"A2"	3
"363"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"A3"	7
"364"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"A4"	5
"365"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"A5"	4
"366"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"A6"	4
"367"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"B1"	4
"368"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"B2"	5
"369"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"B3"	6
"370"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"B4"	5
"371"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"B5"	5
"372"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"B6"	5
"373"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"D1"	4
"374"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"D2"	7
"375"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"D3"	5
"376"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"D4"	6
"377"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"D5"	6
"378"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"D6"	8
"379"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"G1"	5
"380"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"G2"	7
"381"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"G3"	6
"382"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"G4"	6
"383"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"G5"	5
"384"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"G6"	8
"385"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"H1"	6
"386"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"H2"	8
"387"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"H3"	6
"388"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"H4"	8
"389"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"H5"	8
"390"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"H6"	6
"391"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"I1"	7
"392"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"I2"	8
"393"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"I3"	8
"394"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"I4"	8
"395"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"I5"	8
"396"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"I6"	8
"397"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"J1"	6
"398"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"J2"	8
"399"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"J3"	9
"400"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"J4"	8
"401"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"J5"	8
"402"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"J6"	9
"403"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"K1"	6
"404"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"K2"	7
"405"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"K3"	8
"406"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"K4"	7
"407"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"K5"	7
"408"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"K6"	8
"409"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"N1"	6
"410"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"N2"	7
"411"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"N3"	7
"412"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"N4"	7
"413"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"N5"	7
"414"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"N6"	8
"415"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"O1"	6
"416"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"O2"	5
"417"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"O3"	5
"418"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"O4"	6
"419"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"O5"	5
"420"	"R_24AA1Mkw56rVHjd"	"EN"	"45"	"Male"	"O6"	6
"421"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"A1"	3
"422"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"A2"	3
"423"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"A3"	3
"424"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"A4"	3
"425"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"A5"	3
"426"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"A6"	3
"427"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"B1"	7
"428"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"B2"	4
"429"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"B3"	7
"430"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"B4"	6
"431"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"B5"	3
"432"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"B6"	8
"433"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"D1"	4
"434"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"D2"	7
"435"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"D3"	7
"436"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"D4"	6
"437"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"D5"	4
"438"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"D6"	4
"439"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"G1"	7
"440"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"G2"	8
"441"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"G3"	9
"442"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"G4"	7
"443"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"G5"	8
"444"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"G6"	6
"445"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"H1"	7
"446"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"H2"	7
"447"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"H3"	7
"448"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"H4"	6
"449"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"H5"	7
"450"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"H6"	7
"451"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"I1"	6
"452"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"I2"	6
"453"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"I3"	8
"454"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"I4"	7
"455"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"I5"	7
"456"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"I6"	6
"457"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"J1"	9
"458"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"J2"	9
"459"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"J3"	9
"460"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"J4"	9
"461"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"J5"	9
"462"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"J6"	9
"463"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"K1"	6
"464"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"K2"	8
"465"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"K3"	8
"466"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"K4"	8
"467"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"K5"	9
"468"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"K6"	9
"469"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"N1"	6
"470"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"N2"	7
"471"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"N3"	6
"472"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"N4"	6
"473"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"N5"	7
"474"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"N6"	7
"475"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"O1"	6
"476"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"O2"	7
"477"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"O3"	6
"478"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"O4"	7
"479"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"O5"	8
"480"	"R_1n1s1OG3YnY9SNL"	"EN"	"32"	"Male"	"O6"	6
"481"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"A1"	6
"482"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"A2"	6
"483"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"A3"	6
"484"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"A4"	6
"485"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"A5"	6
"486"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"A6"	6
"487"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"B1"	3
"488"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"B2"	3
"489"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"B3"	3
"490"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"B4"	3
"491"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"B5"	3
"492"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"B6"	3
"493"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"D1"	3
"494"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"D2"	6
"495"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"D3"	6
"496"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"D4"	5
"497"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"D5"	3
"498"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"D6"	5
"499"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"G1"	5
"500"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"G2"	7
"501"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"G3"	7
"502"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"G4"	7
"503"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"G5"	5
"504"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"G6"	7
"505"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"H1"	5
"506"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"H2"	7
"507"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"H3"	7
"508"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"H4"	7
"509"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"H5"	6
"510"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"H6"	5
"511"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"I1"	6
"512"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"I2"	7
"513"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"I3"	7
"514"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"I4"	7
"515"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"I5"	7
"516"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"I6"	5
"517"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"J1"	8
"518"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"J2"	10
"519"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"J3"	10
"520"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"J4"	10
"521"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"J5"	10
"522"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"J6"	10
"523"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"K1"	4
"524"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"K2"	8
"525"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"K3"	8
"526"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"K4"	8
"527"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"K5"	8
"528"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"K6"	9
"529"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"N1"	6
"530"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"N2"	8
"531"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"N3"	8
"532"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"N4"	8
"533"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"N5"	8
"534"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"N6"	8
"535"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"O1"	2
"536"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"O2"	7
"537"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"O3"	7
"538"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"O4"	7
"539"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"O5"	7
"540"	"R_YRBYV14tBDBc1Yl"	"EN"	"27"	"Male"	"O6"	6
"541"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"A1"	2
"542"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"A2"	3
"543"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"A3"	2
"544"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"A4"	3
"545"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"A5"	2
"546"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"A6"	3
"547"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"B1"	2
"548"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"B2"	2
"549"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"B3"	2
"550"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"B4"	2
"551"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"B5"	2
"552"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"B6"	3
"553"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"D1"	6
"554"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"D2"	4
"555"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"D3"	6
"556"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"D4"	6
"557"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"D5"	4
"558"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"D6"	8
"559"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"G1"	4
"560"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"G2"	3
"561"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"G3"	4
"562"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"G4"	4
"563"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"G5"	3
"564"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"G6"	4
"565"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"H1"	2
"566"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"H2"	2
"567"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"H3"	2
"568"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"H4"	2
"569"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"H5"	2
"570"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"H6"	2
"571"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"I1"	2
"572"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"I2"	4
"573"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"I3"	3
"574"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"I4"	3
"575"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"I5"	3
"576"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"I6"	2
"577"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"J1"	6
"578"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"J2"	6
"579"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"J3"	3
"580"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"J4"	7
"581"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"J5"	6
"582"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"J6"	6
"583"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"K1"	3
"584"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"K2"	3
"585"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"K3"	4
"586"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"K4"	6
"587"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"K5"	4
"588"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"K6"	3
"589"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"N1"	4
"590"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"N2"	6
"591"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"N3"	4
"592"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"N4"	6
"593"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"N5"	8
"594"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"N6"	4
"595"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"O1"	4
"596"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"O2"	2
"597"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"O3"	2
"598"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"O4"	2
"599"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"O5"	2
"600"	"R_268Xe6r6MzlRywz"	"EN"	"35"	"Female"	"O6"	2
"601"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"A1"	6
"602"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"A2"	7
"603"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"A3"	6
"604"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"A4"	6
"605"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"A5"	6
"606"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"A6"	6
"607"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"B1"	6
"608"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"B2"	6
"609"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"B3"	6
"610"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"B4"	6
"611"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"B5"	6
"612"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"B6"	6
"613"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"D1"	6
"614"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"D2"	6
"615"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"D3"	6
"616"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"D4"	6
"617"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"D5"	8
"618"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"D6"	6
"619"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"G1"	8
"620"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"G2"	7
"621"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"G3"	8
"622"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"G4"	7
"623"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"G5"	7
"624"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"G6"	7
"625"	"R_3GxJGD4yfddJneV"	"EN"	"29"	"Male"	"H1"	8
